Date,Open,High,Low,Close,Adj Close,Volume
2007-12-20,11180.000000,11360.000000,11080.000000,11180.000000,8760.536133,21968250
2007-12-21,11240.000000,11280.000000,11020.000000,11200.000000,8776.206055,18360750
2007-12-24,11240.000000,11600.000000,11240.000000,11560.000000,9058.300781,18874300
2007-12-26,11580.000000,11680.000000,11440.000000,11520.000000,9026.956055,10745000
2007-12-27,11480.000000,11560.000000,11400.000000,11400.000000,9050.774414,11911800
2007-12-28,11300.000000,11340.000000,11120.000000,11120.000000,8828.471680,14681800
2008-01-02,11180.000000,11200.000000,10840.000000,10880.000000,8637.930664,18047200
2008-01-03,10760.000000,11060.000000,10640.000000,10920.000000,8669.686523,19346500
2008-01-04,10920.000000,10960.000000,10760.000000,10780.000000,8558.539063,17997350
2008-01-07,10360.000000,10480.000000,10340.000000,10380.000000,8240.967773,39787200
2008-01-08,10380.000000,10480.000000,10320.000000,10320.000000,8193.331055,24783700
2008-01-09,10340.000000,10580.000000,10260.000000,10500.000000,8336.240234,23865450
2008-01-10,10440.000000,10580.000000,10320.000000,10320.000000,8193.331055,31551350
2008-01-11,10360.000000,10520.000000,10220.000000,10320.000000,8193.331055,23425150
2008-01-14,10280.000000,10520.000000,10280.000000,10500.000000,8336.240234,22167000
2008-01-15,10660.000000,10820.000000,10420.000000,10640.000000,8447.386719,40283950
2008-01-16,10400.000000,10800.000000,10360.000000,10600.000000,8415.630859,49448100
2008-01-17,10740.000000,11200.000000,10720.000000,11200.000000,8891.990234,42213900
2008-01-18,11040.000000,11440.000000,10960.000000,11340.000000,9003.136719,35586400
2008-01-21,11220.000000,11460.000000,11160.000000,11280.000000,8955.503906,25085050
2008-01-22,11000.000000,11160.000000,10720.000000,10720.000000,8510.901367,43213650
2008-01-23,11040.000000,11120.000000,10760.000000,10800.000000,8574.416016,36303850
2008-01-24,11020.000000,11240.000000,10980.000000,11120.000000,8828.471680,27902000
2008-01-25,11120.000000,11400.000000,11080.000000,11220.000000,8907.868164,26107500
2008-01-28,11060.000000,11300.000000,10720.000000,10780.000000,8558.539063,27213200
2008-01-29,10920.000000,11200.000000,10880.000000,11160.000000,8860.231445,21471250
2008-01-30,11340.000000,11620.000000,11200.000000,11420.000000,9066.651367,35769400
2008-01-31,11580.000000,11940.000000,11420.000000,11900.000000,9447.736328,46767100
2008-02-01,12020.000000,12100.000000,11560.000000,11720.000000,9304.829102,28352100
2008-02-04,12040.000000,12240.000000,12000.000000,12240.000000,9717.672852,46921550
2008-02-05,12100.000000,12360.000000,12020.000000,12260.000000,9733.550781,23207550
2008-02-11,11820.000000,12020.000000,11680.000000,11680.000000,9273.070313,28841250
2008-02-12,11700.000000,11760.000000,11460.000000,11460.000000,9098.411133,18513050
2008-02-13,11760.000000,11760.000000,11400.000000,11480.000000,9114.287109,21558700
2008-02-14,11660.000000,11860.000000,11600.000000,11860.000000,9415.983398,28837050
2008-02-15,11720.000000,11800.000000,11500.000000,11720.000000,9304.829102,20001000
2008-02-18,11640.000000,11740.000000,11420.000000,11540.000000,9161.919922,18412450
2008-02-19,11600.000000,11740.000000,11540.000000,11740.000000,9320.707031,16641000
2008-02-20,11740.000000,11800.000000,11520.000000,11560.000000,9177.804688,18171450
2008-02-21,11580.000000,11920.000000,11580.000000,11880.000000,9431.860352,21269600
2008-02-22,11640.000000,11740.000000,11600.000000,11640.000000,9241.315430,15574600
2008-02-25,11560.000000,11640.000000,11500.000000,11620.000000,9225.438477,15236300
2008-02-26,11620.000000,11720.000000,11380.000000,11420.000000,9066.651367,12393550
2008-02-27,11460.000000,11720.000000,11380.000000,11560.000000,9177.804688,13882800
2008-02-28,11680.000000,11700.000000,11460.000000,11600.000000,9209.557617,14536100
2008-02-29,11540.000000,11540.000000,11200.000000,11200.000000,8891.990234,22988800
2008-03-03,10900.000000,11040.000000,10840.000000,10980.000000,8717.323242,22136800
2008-03-04,11000.000000,11220.000000,11000.000000,11040.000000,8764.956055,16975550
2008-03-05,11020.000000,11320.000000,11020.000000,11240.000000,8923.745117,21097000
2008-03-06,11260.000000,11500.000000,11160.000000,11240.000000,8923.745117,18850600
2008-03-07,11000.000000,11100.000000,10940.000000,11000.000000,8733.204102,20272750
2008-03-10,10960.000000,11220.000000,10900.000000,11080.000000,8796.713867,17898000
2008-03-11,10960.000000,11180.000000,10940.000000,11100.000000,8812.592773,31354900
2008-03-12,11320.000000,11400.000000,11160.000000,11200.000000,8891.990234,24374050
2008-03-13,11020.000000,11180.000000,10940.000000,11000.000000,8733.204102,30835150
2008-03-14,11100.000000,11140.000000,10860.000000,10940.000000,8685.566406,22180950
2008-03-17,11060.000000,11180.000000,10900.000000,11000.000000,8733.204102,40741250
2008-03-18,11040.000000,11440.000000,11040.000000,11360.000000,9019.012695,42480400
2008-03-19,11640.000000,11860.000000,11600.000000,11820.000000,9384.221680,35035300
2008-03-20,11700.000000,12120.000000,11580.000000,12120.000000,9622.401367,32334250
2008-03-21,12180.000000,12200.000000,12040.000000,12140.000000,9638.279297,21574750
2008-03-24,12080.000000,12120.000000,11900.000000,11980.000000,9511.247070,10591650
2008-03-25,12220.000000,12300.000000,12100.000000,12200.000000,9685.915039,21415850
2008-03-26,12380.000000,12380.000000,12180.000000,12240.000000,9717.672852,15949800
2008-03-27,12120.000000,12160.000000,11920.000000,12100.000000,9606.523438,20926650
2008-03-28,12100.000000,12360.000000,12060.000000,12260.000000,9733.550781,25343000
2008-03-31,12340.000000,12580.000000,12240.000000,12460.000000,9892.334961,29338650
2008-04-01,12560.000000,12820.000000,12360.000000,12720.000000,10098.757813,33978600
2008-04-02,13040.000000,13240.000000,13020.000000,13220.000000,10495.719727,38936050
2008-04-03,13220.000000,13340.000000,13120.000000,13240.000000,10511.599609,21675750
2008-04-04,13240.000000,13240.000000,12940.000000,13000.000000,10321.055664,17505650
2008-04-07,12920.000000,13220.000000,12920.000000,13000.000000,10321.055664,18348000
2008-04-08,12860.000000,12960.000000,12720.000000,12920.000000,10257.544922,17081100
2008-04-10,12860.000000,13240.000000,12780.000000,13120.000000,10416.327148,33709550
2008-04-11,13200.000000,13600.000000,13200.000000,13600.000000,10797.415039,39799750
2008-04-14,13400.000000,13560.000000,13240.000000,13560.000000,10765.654297,21013800
2008-04-15,13560.000000,13580.000000,13160.000000,13160.000000,10448.083984,19635700
2008-04-16,13200.000000,13300.000000,12940.000000,13020.000000,10336.936523,25146850
2008-04-17,13360.000000,13420.000000,13200.000000,13220.000000,10495.719727,20221950
2008-04-18,13240.000000,13540.000000,13240.000000,13300.000000,10559.236328,25224400
2008-04-21,13500.000000,13520.000000,13320.000000,13480.000000,10702.141602,21483300
2008-04-22,13400.000000,13580.000000,13360.000000,13500.000000,10718.021484,18359750
2008-04-23,13360.000000,13500.000000,13060.000000,13060.000000,10368.694336,25400650
2008-04-24,13180.000000,13420.000000,13100.000000,13220.000000,10495.719727,25118900
2008-04-25,13400.000000,13800.000000,13320.000000,13800.000000,10956.197266,50257700
2008-04-28,13920.000000,14380.000000,13840.000000,14320.000000,11369.041992,38231450
2008-04-29,14340.000000,14360.000000,14120.000000,14200.000000,11273.770508,21729700
2008-04-30,14180.000000,14360.000000,14100.000000,14220.000000,11289.646484,31382450
2008-05-01,14220.000000,14220.000000,14220.000000,14220.000000,11289.646484,0
2008-05-02,14660.000000,14680.000000,14480.000000,14620.000000,11607.220703,50417500
2008-05-05,14620.000000,14620.000000,14620.000000,14620.000000,11607.220703,0
2008-05-06,14700.000000,14900.000000,14640.000000,14900.000000,11829.521484,38358100
2008-05-07,14760.000000,14900.000000,14640.000000,14820.000000,11766.005859,22328750
2008-05-08,14500.000000,14600.000000,14380.000000,14560.000000,11559.585938,34440750
2008-05-09,14640.000000,14660.000000,14140.000000,14180.000000,11257.891602,29085550
2008-05-12,14180.000000,14180.000000,14180.000000,14180.000000,11257.891602,0
2008-05-13,14360.000000,14700.000000,14200.000000,14700.000000,11670.733398,30044650
2008-05-14,14640.000000,14760.000000,14580.000000,14760.000000,11718.370117,20052950
2008-05-15,14800.000000,15280.000000,14800.000000,15280.000000,12131.211914,27487700
2008-05-16,15200.000000,15280.000000,14980.000000,15200.000000,12067.694336,30207500
2008-05-19,15200.000000,15260.000000,14560.000000,14560.000000,11559.585938,31627250
2008-05-20,14560.000000,14580.000000,14060.000000,14260.000000,11321.406250,45623100
2008-05-21,14040.000000,14520.000000,14020.000000,14360.000000,11400.797852,23699200
2008-05-22,14240.000000,14400.000000,14080.000000,14260.000000,11321.406250,18129850
2008-05-23,14200.000000,14460.000000,14140.000000,14140.000000,11226.134766,14702850
2008-05-26,13980.000000,14000.000000,13440.000000,13580.000000,10781.535156,42225400
2008-05-27,13800.000000,14100.000000,13780.000000,14040.000000,11146.740234,18241350
2008-05-28,14360.000000,14360.000000,13800.000000,13840.000000,10987.957031,20754200
2008-05-29,14080.000000,14600.000000,13940.000000,14600.000000,11591.343750,24855000
2008-05-30,14580.000000,14820.000000,14500.000000,14820.000000,11766.005859,24669600
2008-06-02,14700.000000,14820.000000,14500.000000,14520.000000,11527.827148,19869800
2008-06-03,14440.000000,14440.000000,14060.000000,14080.000000,11178.499023,20968200
